page,text,text_x,text_y,font,font_size,rect_x,rect_y,rect_width,rect_height,stroke_color,fill_color,line_width
1,Avg.School hrs.Tch.,379.36,380.0,F2,7.5,377.36,378.0,81.7,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0.0,474.57,380.5,F2,7.0,459.06,378.0,27.23,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,6.3,501.8,380.5,F2,7.0,486.3,378.0,27.23,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,6.3,529.04,380.5,F2,7.0,513.53,378.0,27.23,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,0.0,556.27,380.5,F2,7.0,540.77,378.0,27.23,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Grants Receipt,29.0,369.0,F2,7.5,27.0,367.0,64.82,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0.0,181.36,369.5,F2,7.0,91.82,367.0,101.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Grants Expenditure,195.09,369.0,F2,7.5,193.09,367.0,78.99,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0.0,361.63,369.5,F2,7.0,272.08,367.0,101.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,CCE,379.36,368.5,F2,7.5,377.36,366.5,81.7,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,2-No,469.13,369.0,F2,7.0,459.06,366.5,27.23,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,1-Yes,493.25,369.0,F2,7.0,486.3,366.5,27.23,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,1-Yes,520.48,369.0,F2,7.0,513.53,366.5,27.23,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,"",,,,,540.77,366.5,27.23,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Total no. of Students Enrolled Under Section 12 of the RTE Act In Private Unaided and Specified Category Schools (DCF Sl. No. 1.42(a)),72.67,353.5,F1,7.0,27.0,351.5,541.0,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Pre-Pri.,43.5,341.5,F2,8.0,27.0,339.5,60.11,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class I,104.94,341.5,F2,8.0,87.11,339.5,60.11,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class II,163.94,341.5,F2,8.0,147.22,339.5,60.11,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class III,222.94,341.5,F2,8.0,207.33,339.5,60.11,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class IV,282.61,341.5,F2,8.0,267.44,339.5,60.11,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class V,343.83,341.5,F2,8.0,327.56,339.5,60.11,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class VI,402.83,341.5,F2,8.0,387.67,339.5,60.11,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class VII,461.83,341.5,F2,8.0,447.78,339.5,60.11,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class VIII,520.83,341.5,F2,8.0,507.89,339.5,60.11,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,39.36,329.5,F2,8.0,27.0,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,68.97,329.5,F2,8.0,57.06,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,99.47,329.5,F2,8.0,87.11,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,129.08,329.5,F2,8.0,117.17,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,159.58,329.5,F2,8.0,147.22,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,189.19,329.5,F2,8.0,177.28,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,219.69,329.5,F2,8.0,207.33,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,249.3,329.5,F2,8.0,237.39,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,279.8,329.5,F2,8.0,267.44,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,309.42,329.5,F2,8.0,297.5,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,339.92,329.5,F2,8.0,327.56,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,369.53,329.5,F2,8.0,357.61,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,400.03,329.5,F2,8.0,387.67,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,429.64,329.5,F2,8.0,417.72,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,460.14,329.5,F2,8.0,447.78,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,489.75,329.5,F2,8.0,477.83,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,520.25,329.5,F2,8.0,507.89,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,549.86,329.5,F2,8.0,537.94,327.5,30.06,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,-,52.72,318.5,F2,7.0,27.0,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,82.78,318.5,F2,7.0,57.06,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,112.84,318.5,F2,7.0,87.11,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,142.89,318.5,F2,7.0,117.17,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,172.95,318.5,F2,7.0,147.22,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,203.0,318.5,F2,7.0,177.28,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,233.06,318.5,F2,7.0,207.33,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,263.11,318.5,F2,7.0,237.39,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,293.17,318.5,F2,7.0,267.44,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,323.22,318.5,F2,7.0,297.5,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,353.28,318.5,F2,7.0,327.56,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,383.34,318.5,F2,7.0,357.61,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,413.39,318.5,F2,7.0,387.67,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,443.45,318.5,F2,7.0,417.72,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,473.5,318.5,F2,7.0,447.78,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,503.56,318.5,F2,7.0,477.83,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,533.61,318.5,F2,7.0,507.89,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,563.67,318.5,F2,7.0,537.94,316.5,30.06,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Total no. of Economically Weaker Section*(EWS) students Enrolled in Schools (DCF Sl. No. 1.42(b)),132.58,303.5,F1,7.0,27.0,301.5,541.0,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Pre-Pri.,38.96,291.5,F2,8.0,27.0,289.5,51.04,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class I,86.23,291.5,F2,8.0,78.04,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class II,125.95,291.5,F2,8.0,118.87,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class III,165.67,291.5,F2,8.0,159.7,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class IV,206.05,291.5,F2,8.0,200.53,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class V,247.99,291.5,F2,8.0,241.36,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class VI,287.71,291.5,F2,8.0,282.19,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class VII,327.43,291.5,F2,8.0,323.02,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class VIII,367.15,291.5,F2,8.0,363.85,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class IX,410.2,291.5,F2,8.0,404.68,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class X,452.14,291.5,F2,8.0,445.51,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class XI,491.86,291.5,F2,8.0,486.34,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Class XII,531.58,291.5,F2,8.0,527.17,289.5,40.83,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,39.64,279.5,F2,8.0,27.0,277.5,30.62,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,64.72,279.5,F2,8.0,57.62,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,85.58,279.5,F2,8.0,78.04,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,105.55,279.5,F2,8.0,98.45,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,126.41,279.5,F2,8.0,118.87,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,146.38,279.5,F2,8.0,139.28,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,167.24,279.5,F2,8.0,159.7,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,187.21,279.5,F2,8.0,180.11,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,208.07,279.5,F2,8.0,200.53,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,228.04,279.5,F2,8.0,220.94,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,248.9,279.5,F2,8.0,241.36,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,268.87,279.5,F2,8.0,261.77,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,289.73,279.5,F2,8.0,282.19,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,309.7,279.5,F2,8.0,302.6,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,330.56,279.5,F2,8.0,323.02,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,350.53,279.5,F2,8.0,343.43,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,371.39,279.5,F2,8.0,363.85,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,391.36,279.5,F2,8.0,384.26,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,412.22,279.5,F2,8.0,404.68,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,432.19,279.5,F2,8.0,425.09,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,453.05,279.5,F2,8.0,445.51,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,473.02,279.5,F2,8.0,465.92,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,493.88,279.5,F2,8.0,486.34,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,513.85,279.5,F2,8.0,506.75,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,B,534.71,279.5,F2,8.0,527.17,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,G,554.68,279.5,F2,8.0,547.58,277.5,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,-,53.29,268.5,F2,7.0,27.0,266.5,30.62,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,73.71,268.5,F2,7.0,57.62,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,94.12,268.5,F2,7.0,78.04,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,114.54,268.5,F2,7.0,98.45,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,134.95,268.5,F2,7.0,118.87,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,155.37,268.5,F2,7.0,139.28,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,175.78,268.5,F2,7.0,159.7,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,196.2,268.5,F2,7.0,180.11,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,216.61,268.5,F2,7.0,200.53,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,237.03,268.5,F2,7.0,220.94,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,257.44,268.5,F2,7.0,241.36,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,277.86,268.5,F2,7.0,261.77,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,298.27,268.5,F2,7.0,282.19,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,318.69,268.5,F2,7.0,302.6,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,339.1,268.5,F2,7.0,323.02,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,359.52,268.5,F2,7.0,343.43,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,379.93,268.5,F2,7.0,363.85,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,400.35,268.5,F2,7.0,384.26,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,420.76,268.5,F2,7.0,404.68,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,441.18,268.5,F2,7.0,425.09,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,461.59,268.5,F2,7.0,445.51,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,482.01,268.5,F2,7.0,465.92,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,502.42,268.5,F2,7.0,486.34,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,522.84,268.5,F2,7.0,506.75,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,543.25,268.5,F2,7.0,527.17,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,-,563.67,268.5,F2,7.0,547.58,266.5,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Teachers,282.13,253.5,F1,7.0,27.0,251.5,541.0,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Classes Taught,135.38,238.5,F1,7.0,27.0,236.5,268.5,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Total,335.89,238.5,F1,7.0,299.5,236.5,89.5,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,8,409.43,238.5,F1,7.0,389.0,236.5,44.75,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,"",,,,,433.75,236.5,134.25,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Nature of Appointment,328.71,227.5,F1,7.0,299.5,225.5,134.25,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Gender,488.62,227.5,F1,7.0,433.75,225.5,134.25,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,1-Primary,29.0,227.0,F2,7.5,27.0,225.0,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,155.36,227.5,F2,7.0,127.69,225.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,2-Up.Pr.,163.25,227.0,F2,7.5,161.25,225.0,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,289.61,227.5,F2,7.0,261.94,225.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Regular,301.5,216.0,F2,7.5,299.5,214.0,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,7,427.86,216.5,F2,7.0,389.0,214.0,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Male,435.75,216.0,F2,7.5,433.75,214.0,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,4,562.11,216.5,F2,7.0,523.25,214.0,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,3-Pr. & Up.Pr.,29.0,215.5,F2,7.5,27.0,213.5,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,155.36,216.0,F2,7.0,127.69,213.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,5-Sec. only,163.25,215.5,F2,7.5,161.25,213.5,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,8,289.61,216.0,F2,7.0,261.94,213.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Part-time,301.5,204.5,F2,7.5,299.5,202.5,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,427.86,205.0,F2,7.0,389.0,202.5,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Female,435.75,204.5,F2,7.5,433.75,202.5,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,4,562.11,205.0,F2,7.0,523.25,202.5,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,6-H Sec only.,29.0,204.0,F2,7.5,27.0,202.0,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,155.36,204.5,F2,7.0,127.69,202.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,7-Up pri and Sec.,163.25,204.0,F2,7.5,161.25,202.0,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,289.61,204.5,F2,7.0,261.94,202.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Contract,301.5,193.0,F2,7.5,299.5,191.0,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,1,427.86,193.5,F2,7.0,389.0,191.0,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Transgender,435.75,193.0,F2,7.5,433.75,191.0,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,562.11,193.5,F2,7.0,523.25,191.0,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,8-Sec and H Sec,29.0,192.5,F2,7.5,27.0,190.5,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,155.36,193.0,F2,7.0,127.69,190.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,10- Pre-Primary Only.,163.25,192.5,F2,7.5,161.25,190.5,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,289.61,193.0,F2,7.0,261.94,190.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Academic Qualification,395.04,182.0,F1,7.0,299.5,180.0,268.5,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,11-Pre- Pri & Pri,29.0,181.0,F2,7.5,27.0,179.0,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,155.36,181.5,F2,7.0,127.69,179.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,"",,,,,161.25,179.0,134.25,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Below Graduate,301.5,170.5,F2,7.5,299.5,168.5,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,427.86,171.0,F2,7.0,389.0,168.5,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Graduate,435.75,170.5,F2,7.5,433.75,168.5,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,6,562.11,171.0,F2,7.0,523.25,168.5,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Teachers Aged above 55,29.0,169.5,F2,7.5,27.0,167.5,234.94,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,289.61,170.0,F2,7.0,261.94,167.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Post Graduate and Above,301.5,159.0,F2,7.5,299.5,157.0,223.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,2,562.11,159.5,F2,7.0,523.25,157.0,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,No. of Total Teacher Received Service Training,29.0,158.0,F2,7.5,27.0,156.0,234.94,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,289.61,158.5,F2,7.0,261.94,156.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Total Teacher Involve in Non Teaching Assignment,29.0,146.5,F2,7.5,27.0,144.5,234.94,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,289.61,147.0,F2,7.0,261.94,144.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Total Teacher Trained in Computer,301.5,147.0,F2,7.5,299.5,144.5,223.75,12.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,1,562.11,148.0,F2,7.0,523.25,144.5,44.75,12.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Teacher With Professional Qualification,231.37,131.5,F1,7.0,27.0,129.5,541.0,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,Diploma or Certificate in basic teachers training,29.0,120.0,F2,7.5,27.0,118.0,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,291.61,120.5,F2,7.0,252.42,118.0,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Bachelor of Elementary Education (B.El.Ed.),299.5,120.0,F2,7.5,297.5,118.0,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,562.11,120.5,F2,7.0,522.92,118.0,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,B.Ed. or Equivalent,29.0,108.5,F2,7.5,27.0,106.5,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,7,291.61,109.0,F2,7.0,252.42,106.5,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,M.Ed. or Equivalent,299.5,108.5,F2,7.5,297.5,106.5,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,562.11,109.0,F2,7.0,522.92,106.5,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Other,29.0,97.0,F2,7.5,27.0,95.0,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,1,291.61,97.5,F2,7.0,252.42,95.0,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,None,299.5,97.0,F2,7.5,297.5,95.0,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,562.11,97.5,F2,7.0,522.92,95.0,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Diploma/degree in special Education,29.0,85.5,F2,7.5,27.0,83.5,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,291.61,86.0,F2,7.0,252.42,83.5,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Pursuing any Relevant Professional Course,299.5,85.5,F2,7.5,297.5,83.5,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,0,562.11,86.0,F2,7.0,522.92,83.5,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,Generated On : 31 December 2024 01:16:28 PM( https://src.udiseplus.gov.in),20.0,20.0,F1,8.0,,,,,,,
1,Page 1,50.0,20.0,F2,9.0,,,,,,,
1,"",0.0,0.0,,0.0,,,,,,,
2,SCHOOL REPORT CARD,210.84,820.0,F1,15.0,,,,,,,
2,Academic Year : 2022-23,450.0,820.0,F1,9.0,,,,,,,
2,School Name: SMT G D H S SCHOOL KACHORA ACHNERA AGRA,345.49,804.5,F1,7.0,27.0,802.0,541.0,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,UDISE CODE: 09  15  01  00  714,29.0,804.0,F1,8.0,27.0,802.0,541.0,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,Enrolment (By Social Category),29.0,792.0,F1,8.0,27.0,790.0,541.0,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,"Note : Gen = General,G.Tot = Grand Total",429.07,792.5,F1,7.0,27.0,790.0,541.0,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,"",,,,,27.0,778.0,22.33,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,Pre-Pr,54.01,780.0,F2,8.0,49.33,778.0,32.48,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,I,98.46,780.0,F2,8.0,81.81,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,II,132.87,780.0,F2,8.0,117.34,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,III,167.29,780.0,F2,8.0,152.86,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,IV,202.37,780.0,F2,8.0,188.39,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,V,239.01,780.0,F2,8.0,223.91,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,VI,273.42,780.0,F2,8.0,259.44,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,VII,307.83,780.0,F2,8.0,294.96,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,VIII,342.25,780.0,F2,8.0,330.49,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,IX,380.0,780.0,F2,8.0,366.01,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,X,416.63,780.0,F2,8.0,401.54,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,XI,451.05,780.0,F2,8.0,437.06,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,XII,484.95,780.0,F2,8.0,472.59,778.0,34.51,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,Total,529.19,780.5,F1,7.0,507.1,778.0,60.9,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,"",29.0,768.0,F2,8.0,27.0,766.0,22.33,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
