page,x,y,width,height,stroke_color,fill_color,line_width
1,241.36,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,261.77,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,282.19,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,302.6,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,323.02,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,343.43,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,363.85,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,384.26,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,404.68,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,425.09,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,445.51,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,465.92,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,486.34,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,506.75,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,527.17,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,547.58,271.0,20.42,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,27.0,260.0,30.62,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,57.62,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,78.04,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,98.45,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,118.87,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,139.28,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,159.7,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,180.11,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,200.53,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,220.94,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,241.36,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,261.77,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,282.19,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,302.6,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,323.02,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,343.43,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,363.85,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,384.26,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,404.68,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,425.09,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,445.51,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,465.92,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,486.34,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,506.75,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,527.17,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,547.58,260.0,20.42,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,25.0,243.0,545.0,15.0,0 G,0 g,0.5
1,27.0,245.0,541.0,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,25.0,136.0,272.5,107.0,0 G,0 g,0.5
1,27.0,230.0,268.5,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,27.0,218.5,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,127.69,218.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,161.25,218.5,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,261.94,218.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,207.0,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,127.69,207.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,161.25,207.0,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,261.94,207.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,195.5,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,127.69,195.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,161.25,195.5,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,261.94,195.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,184.0,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,127.69,184.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,161.25,184.0,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,261.94,184.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,172.5,100.69,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,127.69,172.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,161.25,172.5,134.25,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,161.0,234.94,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,261.94,161.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,149.5,234.94,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,261.94,149.5,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,138.0,234.94,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,261.94,138.0,33.56,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,297.5,136.0,272.5,107.0,0 G,0 g,0.5
1,299.5,230.0,89.5,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,389.0,230.0,44.75,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,433.75,230.0,134.25,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
1,299.5,219.0,134.25,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,433.75,219.0,134.25,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,299.5,207.5,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,389.0,207.5,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,433.75,207.5,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,523.25,207.5,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,299.5,196.0,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,389.0,196.0,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,433.75,196.0,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,523.25,196.0,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,299.5,184.5,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,389.0,184.5,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,433.75,184.5,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,523.25,184.5,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,299.5,173.5,268.5,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,299.5,162.0,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,389.0,162.0,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,433.75,162.0,89.5,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,523.25,162.0,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,299.5,150.5,223.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,523.25,150.5,44.75,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,299.5,138.0,223.75,12.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,523.25,138.0,44.75,12.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,25.0,75.0,545.0,61.0,0 G,0 g,0.5
1,27.0,123.0,541.0,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
1,27.0,111.5,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,252.42,111.5,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,297.5,111.5,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,522.92,111.5,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,100.0,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,252.42,100.0,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,297.5,100.0,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,522.92,100.0,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,88.5,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,252.42,88.5,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,297.5,88.5,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,522.92,88.5,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,27.0,77.0,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,252.42,77.0,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
1,297.5,77.0,225.42,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
1,522.92,77.0,45.08,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,25.0,549.5,545.0,266.5,0 G,0 g,0.5
2,27.0,802.0,541.0,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,27.0,790.0,541.0,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,27.0,778.0,22.33,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,49.33,778.0,32.48,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,81.81,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,117.34,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,152.86,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,188.39,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,223.91,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,259.44,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,294.96,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,330.49,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,366.01,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,401.54,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,437.06,778.0,35.53,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,472.59,778.0,34.51,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,507.1,778.0,60.9,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,27.0,766.0,22.33,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,49.33,766.0,16.24,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,65.57,766.0,16.24,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,81.81,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,100.08,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,117.34,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,135.61,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,152.86,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,171.13,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,188.39,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,206.66,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,223.91,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,242.18,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,259.44,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,277.71,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,294.96,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,313.23,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,330.49,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,348.76,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,366.01,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,384.28,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,401.54,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,419.81,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,437.06,766.0,18.27,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,455.33,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,472.59,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,489.84,766.0,17.26,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,507.1,766.0,20.3,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,527.4,766.0,20.3,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,547.7,766.0,20.3,12.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,27.0,754.5,22.33,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,49.33,754.5,16.24,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,65.57,754.5,16.24,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,81.81,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,100.08,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,117.34,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,135.61,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,152.86,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,171.13,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,188.39,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,206.66,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,223.91,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,242.18,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,259.44,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,277.71,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,294.96,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,313.23,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,330.49,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,348.76,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,366.01,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,384.28,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,401.54,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,419.81,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,437.06,754.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,455.33,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,472.59,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,489.84,754.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,507.1,754.5,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,527.4,754.5,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,547.7,754.5,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,27.0,743.0,22.33,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,49.33,743.0,16.24,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,65.57,743.0,16.24,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,81.81,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,100.08,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,117.34,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,135.61,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,152.86,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,171.13,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,188.39,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,206.66,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,223.91,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,242.18,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,259.44,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,277.71,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,294.96,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,313.23,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,330.49,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,348.76,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,366.01,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,384.28,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,401.54,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,419.81,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,437.06,743.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,455.33,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,472.59,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,489.84,743.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,507.1,743.0,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,527.4,743.0,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,547.7,743.0,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,27.0,731.5,22.33,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,49.33,731.5,16.24,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,65.57,731.5,16.24,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,81.81,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,100.08,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,117.34,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,135.61,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,152.86,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,171.13,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,188.39,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,206.66,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,223.91,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,242.18,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,259.44,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,277.71,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,294.96,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,313.23,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,330.49,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,348.76,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,366.01,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,384.28,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,401.54,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,419.81,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,437.06,731.5,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,455.33,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,472.59,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,489.84,731.5,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,507.1,731.5,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,527.4,731.5,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,547.7,731.5,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,27.0,720.0,22.33,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,49.33,720.0,16.24,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,65.57,720.0,16.24,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,81.81,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,100.08,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,117.34,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,135.61,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,152.86,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,171.13,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,188.39,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,206.66,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,223.91,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,242.18,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,259.44,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,277.71,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,294.96,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,313.23,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,330.49,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,348.76,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,366.01,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,384.28,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,401.54,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,419.81,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,437.06,720.0,18.27,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,455.33,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,472.59,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,489.84,720.0,17.26,11.5,0.66275 0.66275 0.66275 RG,0 g,0.5
2,507.1,720.0,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,527.4,720.0,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,547.7,720.0,20.3,11.5,0.66275 0.66275 0.66275 RG,0 g,0.01
2,27.0,709.0,22.33,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,49.33,709.0,16.24,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,65.57,709.0,16.24,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,81.81,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,100.08,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,117.34,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,135.61,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,152.86,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,171.13,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,188.39,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,206.66,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,223.91,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,242.18,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,259.44,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,277.71,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,294.96,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,313.23,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,330.49,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,348.76,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,366.01,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,384.28,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,401.54,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,419.81,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,437.06,709.0,18.27,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,455.33,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,472.59,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,489.84,709.0,17.26,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,507.1,709.0,20.3,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,527.4,709.0,20.3,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,547.7,709.0,20.3,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,27.0,698.0,22.33,11.0,0.66275 0.66275 0.66275 RG,0 g,0.01
2,49.33,698.0,32.48,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,81.81,698.0,35.53,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,117.34,698.0,35.53,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
2,152.86,698.0,35.53,11.0,0.66275 0.66275 0.66275 RG,0 g,0.5
